"","Site","State","Tideshed","Acres","Hectares","Treatment","Age_2021","Runnel_Install","Image_Date","UVVR","Timeline","UVVR_Earliest","Veg_Area","Veg_Earliest","Veg_Percent","Veg_PChange","Tideshed_ID","Timeline.Baseline","UVVR.Baseline","BaselineCondition"
"985","Winnapaug Town Land","RI",19,0.482,0.195,"No Action",8,2013,2021,0.701,8,0.328,0.115,0.147,58.974358974359,-16.41,"209",-1,0.653,"Degraded"
"986","Winnapaug Town Land","RI",20,0.902,0.365,"No Action",8,2013,2010,0.44,-3,0.44,0.254,0.254,69.5890410958904,NA,"210",-1,0.371,"Degraded"
"987","Winnapaug Town Land","RI",20,0.902,0.365,"No Action",8,2013,2012,0.371,-1,0.44,0.266,0.254,72.8767123287671,3.29,"210",-1,0.371,"Degraded"
"988","Winnapaug Town Land","RI",20,0.902,0.365,"No Action",8,2013,2014,0.524,1,0.44,0.24,0.254,65.7534246575342,-3.84,"210",-1,0.371,"Degraded"
"989","Winnapaug Town Land","RI",20,0.902,0.365,"No Action",8,2013,2016,0.408,3,0.44,0.26,0.254,71.2328767123288,1.64,"210",-1,0.371,"Degraded"
"990","Winnapaug Town Land","RI",20,0.902,0.365,"No Action",8,2013,2018,0.355,5,0.44,0.27,0.254,73.972602739726,4.38,"210",-1,0.371,"Degraded"
"991","Winnapaug Town Land","RI",20,0.902,0.365,"No Action",8,2013,2021,0.424,8,0.44,0.257,0.254,70.4109589041096,0.82,"210",-1,0.371,"Degraded"
"992","Winnapaug Town Land","RI",21,1.481,0.6,"Runnel",8,2013,2010,1.158,-3,1.158,0.278,0.278,46.3333333333333,NA,"211",-1,0.982,"Degraded"
"993","Winnapaug Town Land","RI",21,1.481,0.6,"Runnel",8,2013,2012,0.982,-1,1.158,0.303,0.278,50.5,4.17,"211",-1,0.982,"Degraded"
"994","Winnapaug Town Land","RI",21,1.481,0.6,"Runnel",8,2013,2014,1.035,1,1.158,0.295,0.278,49.1666666666667,2.83,"211",-1,0.982,"Degraded"
"995","Winnapaug Town Land","RI",21,1.481,0.6,"Runnel",8,2013,2016,1.066,3,1.158,0.29,0.278,48.3333333333333,2,"211",-1,0.982,"Degraded"
"996","Winnapaug Town Land","RI",21,1.481,0.6,"Runnel",8,2013,2018,0.969,5,1.158,0.305,0.278,50.8333333333333,4.5,"211",-1,0.982,"Degraded"
"997","Winnapaug Town Land","RI",21,1.481,0.6,"Runnel",8,2013,2021,0.853,8,1.158,0.324,0.278,54,7.67,"211",-1,0.982,"Degraded"
"998","Winnapaug Town Land","RI",22,0.519,0.21,"No Action",8,2013,2010,2.204,-3,2.204,0.066,0.066,31.4285714285714,NA,"212",-1,1.767,"Degraded"
"999","Winnapaug Town Land","RI",22,0.519,0.21,"No Action",8,2013,2012,1.767,-1,2.204,0.076,0.066,36.1904761904762,4.76,"212",-1,1.767,"Degraded"
"1000","Winnapaug Town Land","RI",22,0.519,0.21,"No Action",8,2013,2014,2.487,1,2.204,0.06,0.066,28.5714285714286,-2.86,"212",-1,1.767,"Degraded"
"1001","Winnapaug Town Land","RI",22,0.519,0.21,"No Action",8,2013,2016,2.072,3,2.204,0.068,0.066,32.3809523809524,0.95,"212",-1,1.767,"Degraded"
"1002","Winnapaug Town Land","RI",22,0.519,0.21,"No Action",8,2013,2018,1.737,5,2.204,0.077,0.066,36.6666666666667,5.24,"212",-1,1.767,"Degraded"
"1003","Winnapaug Town Land","RI",22,0.519,0.21,"No Action",8,2013,2021,1.535,8,2.204,0.083,0.066,39.5238095238095,8.1,"212",-1,1.767,"Degraded"
"1004","Winnapaug Town Land","RI",23,0.602,0.244,"No Action",8,2013,2010,0.694,-3,0.694,0.144,0.144,59.0163934426229,NA,"213",-1,0.605,"Degraded"
"1005","Winnapaug Town Land","RI",23,0.602,0.244,"No Action",8,2013,2012,0.605,-1,0.694,0.152,0.144,62.2950819672131,3.28,"213",-1,0.605,"Degraded"
"1006","Winnapaug Town Land","RI",23,0.602,0.244,"No Action",8,2013,2014,0.506,1,0.694,0.162,0.144,66.3934426229508,7.38,"213",-1,0.605,"Degraded"
"1007","Winnapaug Town Land","RI",23,0.602,0.244,"No Action",8,2013,2016,0.528,3,0.694,0.159,0.144,65.1639344262295,6.15,"213",-1,0.605,"Degraded"
"1008","Winnapaug Town Land","RI",23,0.602,0.244,"No Action",8,2013,2018,0.366,5,0.694,0.178,0.144,72.9508196721311,13.93,"213",-1,0.605,"Degraded"
"1009","Winnapaug Town Land","RI",23,0.602,0.244,"No Action",8,2013,2021,0.248,8,0.694,0.195,0.144,79.9180327868852,20.9,"213",-1,0.605,"Degraded"
"1010","Winnapaug Town Land","RI",24,0.465,0.188,"No Action",8,2013,2010,0.345,-3,0.345,0.14,0.14,74.468085106383,NA,"214",-1,0.372,"Degraded"
"1011","Winnapaug Town Land","RI",24,0.465,0.188,"No Action",8,2013,2012,0.372,-1,0.345,0.137,0.14,72.8723404255319,-1.6,"214",-1,0.372,"Degraded"
"1012","Winnapaug Town Land","RI",24,0.465,0.188,"No Action",8,2013,2014,0.548,1,0.345,0.122,0.14,64.8936170212766,-9.57,"214",-1,0.372,"Degraded"
"1013","Winnapaug Town Land","RI",24,0.465,0.188,"No Action",8,2013,2016,0.453,3,0.345,0.13,0.14,69.1489361702128,-5.32,"214",-1,0.372,"Degraded"
"1014","Winnapaug Town Land","RI",24,0.465,0.188,"No Action",8,2013,2018,0.336,5,0.345,0.141,0.14,75,0.53,"214",-1,0.372,"Degraded"
"1015","Winnapaug Town Land","RI",24,0.465,0.188,"No Action",8,2013,2021,0.39,8,0.345,0.135,0.14,71.8085106382979,-2.66,"214",-1,0.372,"Degraded"
"1016","Winnapaug Town Land","RI",25,1.628,0.659,"No Action",8,2013,2010,0.17,-3,0.17,0.564,0.564,85.5842185128983,NA,"215",-1,0.118,"Healthy"
"1017","Winnapaug Town Land","RI",25,1.628,0.659,"No Action",8,2013,2012,0.118,-1,0.17,0.59,0.564,89.5295902883156,3.95,"215",-1,0.118,"Healthy"
"1018","Winnapaug Town Land","RI",25,1.628,0.659,"No Action",8,2013,2014,0.132,1,0.17,0.583,0.564,88.4673748103187,2.88,"215",-1,0.118,"Healthy"
"1019","Winnapaug Town Land","RI",25,1.628,0.659,"No Action",8,2013,2016,0.088,3,0.17,0.607,0.564,92.1092564491654,6.53,"215",-1,0.118,"Healthy"
"1020","Winnapaug Town Land","RI",25,1.628,0.659,"No Action",8,2013,2018,0.06,5,0.17,0.623,0.564,94.5371775417299,8.95,"215",-1,0.118,"Healthy"
"1021","Winnapaug Town Land","RI",25,1.628,0.659,"No Action",8,2013,2021,0.088,8,0.17,0.607,0.564,92.1092564491654,6.53,"215",-1,0.118,"Healthy"
